# Mvir[M_sun/h] sigma(M,0) sigma(0.5M,0) z D(z) D(z_f,peak) c_vir_sim c_vir_eps c_vir_eps2
2.152000e+12 1.899581 2.108236 0.0000 1.000000 0.601728 10.116977 11.792206 9.794954
2.152000e+12 1.899581 2.108236 0.0000 1.000000 0.601728 10.116977 11.792206 9.794954
2.150000e+12 1.899854 2.108522 0.0000 1.000000 0.601703 10.117892 11.793451 9.795828
2.150000e+12 1.899854 2.108522 0.0000 1.000000 0.601703 10.117892 11.793451 9.795828
2.148000e+12 1.900128 2.108809 0.0000 1.000000 0.601679 10.118811 11.794702 9.796713
2.146000e+12 1.900401 2.109096 0.0000 1.000000 0.601654 10.119717 11.795939 9.797587
2.142000e+12 1.900949 2.109672 0.0000 1.000000 0.601604 10.121537 11.798424 9.799350
2.140000e+12 1.901224 2.109960 0.0000 1.000000 0.601579 10.122459 11.799679 9.800238
2.140000e+12 1.901224 2.109960 0.0000 1.000000 0.601579 10.122459 11.799679 9.800238
2.133000e+12 1.902187 2.110970 0.0000 1.000000 0.601493 10.125676 11.804062 9.803335
2.129000e+12 1.902738 2.111549 0.0000 1.000000 0.601442 10.127506 11.806561 9.805101
2.125000e+12 1.903291 2.112129 0.0000 1.000000 0.601393 10.129352 11.809077 9.806881
2.121000e+12 1.903845 2.112711 0.0000 1.000000 0.601342 10.131193 11.811591 9.808661
2.121000e+12 1.903845 2.112711 0.0000 1.000000 0.601342 10.131193 11.811591 9.808661
2.121000e+12 1.903845 2.112711 0.0000 1.000000 0.601342 10.131193 11.811591 9.808661
2.119000e+12 1.904122 2.113002 0.0000 1.000000 0.601317 10.132114 11.812847 9.809549
2.119000e+12 1.904122 2.113002 0.0000 1.000000 0.601317 10.132114 11.812847 9.809549
2.113000e+12 1.904956 2.113877 0.0000 1.000000 0.601242 10.134895 11.816640 9.812231
2.109000e+12 1.905514 2.114462 0.0000 1.000000 0.601192 10.136760 11.819180 9.814026
2.107000e+12 1.905793 2.114755 0.0000 1.000000 0.601166 10.137687 11.820446 9.814921
2.107000e+12 1.905793 2.114755 0.0000 1.000000 0.601166 10.137687 11.820446 9.814921
2.105000e+12 1.906072 2.115048 0.0000 1.000000 0.601141 10.138615 11.821713 9.815816
2.098000e+12 1.907052 2.116076 0.0000 1.000000 0.601053 10.141884 11.826169 9.818965
2.098000e+12 1.907052 2.116076 0.0000 1.000000 0.601053 10.141884 11.826169 9.818965
2.096000e+12 1.907333 2.116371 0.0000 1.000000 0.601028 10.142819 11.827445 9.819871
2.094000e+12 1.907613 2.116665 0.0000 1.000000 0.601002 10.143750 11.828716 9.820766
2.090000e+12 1.908176 2.117256 0.0000 1.000000 0.600951 10.145623 11.831272 9.822574
2.090000e+12 1.908176 2.117256 0.0000 1.000000 0.600951 10.145623 11.831272 9.822574
2.088000e+12 1.908458 2.117552 0.0000 1.000000 0.600926 10.146562 11.832553 9.823480
2.086000e+12 1.908740 2.117848 0.0000 1.000000 0.600900 10.147500 11.833833 9.824386
2.084000e+12 1.909022 2.118144 0.0000 1.000000 0.600875 10.148439 11.835114 9.825292
2.084000e+12 1.909022 2.118144 0.0000 1.000000 0.600875 10.148439 11.835114 9.825292
2.080000e+12 1.909588 2.118738 0.0000 1.000000 0.600824 10.150323 11.837685 9.827110
2.080000e+12 1.909588 2.118738 0.0000 1.000000 0.600824 10.150323 11.837685 9.827110
2.078000e+12 1.909871 2.119035 0.0000 1.000000 0.600798 10.151265 11.838970 9.828019
2.076000e+12 1.910155 2.119332 0.0000 1.000000 0.600773 10.152220 11.840268 9.828932
2.076000e+12 1.910155 2.119332 0.0000 1.000000 0.600773 10.152220 11.840268 9.828932
2.074000e+12 1.910439 2.119630 0.0000 1.000000 0.600748 10.153165 11.841558 9.829845
2.067000e+12 1.911434 2.120675 0.0000 1.000000 0.600658 10.156470 11.846070 9.833036
2.063000e+12 1.912005 2.121274 0.0000 1.000000 0.600606 10.158372 11.848665 9.834872
2.063000e+12 1.912005 2.121274 0.0000 1.000000 0.600606 10.158372 11.848665 9.834872
2.059000e+12 1.912577 2.121874 0.0000 1.000000 0.600555 10.160278 11.851264 9.836708
2.051000e+12 1.913724 2.123077 0.0000 1.000000 0.600452 10.164100 11.856477 9.840387
2.049000e+12 1.914011 2.123379 0.0000 1.000000 0.600426 10.165047 11.857773 9.841307
2.047000e+12 1.914299 2.123681 0.0000 1.000000 0.600400 10.166007 11.859083 9.842234
2.042000e+12 1.915020 2.124437 0.0000 1.000000 0.600336 10.168411 11.862361 9.844547
2.042000e+12 1.915020 2.124437 0.0000 1.000000 0.600336 10.168411 11.862361 9.844547
2.038000e+12 1.915598 2.125044 0.0000 1.000000 0.600284 10.170329 11.864981 9.846400
2.036000e+12 1.915888 2.125348 0.0000 1.000000 0.600258 10.171297 11.866299 9.847331
2.036000e+12 1.915888 2.125348 0.0000 1.000000 0.600258 10.171297 11.866299 9.847331
2.036000e+12 1.915888 2.125348 0.0000 1.000000 0.600258 10.171297 11.866299 9.847331
2.034000e+12 1.916178 2.125652 0.0000 1.000000 0.600232 10.172264 11.867618 9.848264
2.034000e+12 1.916178 2.125652 0.0000 1.000000 0.600232 10.172264 11.867618 9.848264
2.034000e+12 1.916178 2.125652 0.0000 1.000000 0.600232 10.172264 11.867618 9.848264
2.034000e+12 1.916178 2.125652 0.0000 1.000000 0.600232 10.172264 11.867618 9.848264
2.034000e+12 1.916178 2.125652 0.0000 1.000000 0.600232 10.172264 11.867618 9.848264
2.030000e+12 1.916758 2.126261 0.0000 1.000000 0.600179 10.174189 11.870248 9.850121
2.028000e+12 1.917049 2.126566 0.0000 1.000000 0.600154 10.175160 11.871571 9.851055
2.028000e+12 1.917049 2.126566 0.0000 1.000000 0.600154 10.175160 11.871571 9.851055
2.026000e+12 1.917340 2.126871 0.0000 1.000000 0.600128 10.176131 11.872895 9.851989
2.018000e+12 1.918507 2.128096 0.0000 1.000000 0.600023 10.180007 11.878187 9.855731
2.018000e+12 1.918507 2.128096 0.0000 1.000000 0.600023 10.180007 11.878187 9.855731
2.016000e+12 1.918800 2.128403 0.0000 1.000000 0.599997 10.180985 11.879520 9.856671
2.011000e+12 1.919533 2.129172 0.0000 1.000000 0.599931 10.183422 11.882848 9.859023
2.007000e+12 1.920120 2.129788 0.0000 1.000000 0.599878 10.185373 11.885510 9.860904
2.007000e+12 1.920120 2.129788 0.0000 1.000000 0.599878 10.185373 11.885510 9.860904
2.007000e+12 1.920120 2.129788 0.0000 1.000000 0.599878 10.185373 11.885510 9.860904
2.007000e+12 1.920120 2.129788 0.0000 1.000000 0.599878 10.185373 11.885510 9.860904
2.003000e+12 1.920709 2.130406 0.0000 1.000000 0.599825 10.187331 11.888183 9.862793
2.001000e+12 1.921004 2.130716 0.0000 1.000000 0.599799 10.188307 11.889518 9.863737
1.999000e+12 1.921300 2.131025 0.0000 1.000000 0.599773 10.189305 11.890873 9.864692
1.999000e+12 1.921300 2.131025 0.0000 1.000000 0.599773 10.189305 11.890873 9.864692
1.997000e+12 1.921595 2.131336 0.0000 1.000000 0.599746 10.190272 11.892200 9.865633
1.997000e+12 1.921595 2.131336 0.0000 1.000000 0.599746 10.190272 11.892200 9.865633
1.997000e+12 1.921595 2.131336 0.0000 1.000000 0.599746 10.190272 11.892200 9.865633
1.995000e+12 1.921891 2.131646 0.0000 1.000000 0.599720 10.191260 11.893547 9.866584
1.995000e+12 1.921891 2.131646 0.0000 1.000000 0.599720 10.191260 11.893547 9.866584
1.993000e+12 1.922187 2.131957 0.0000 1.000000 0.599693 10.192240 11.894887 9.867531
1.993000e+12 1.922187 2.131957 0.0000 1.000000 0.599693 10.192240 11.894887 9.867531
1.991000e+12 1.922484 2.132268 0.0000 1.000000 0.599667 10.193232 11.896239 9.868486
1.991000e+12 1.922484 2.132268 0.0000 1.000000 0.599667 10.193232 11.896239 9.868486
1.991000e+12 1.922484 2.132268 0.0000 1.000000 0.599667 10.193232 11.896239 9.868486
1.989000e+12 1.922781 2.132579 0.0000 1.000000 0.599640 10.194225 11.897591 9.869437
1.987000e+12 1.923078 2.132891 0.0000 1.000000 0.599614 10.195208 11.898935 9.870388
1.985000e+12 1.923375 2.133203 0.0000 1.000000 0.599587 10.196191 11.900279 9.871336
1.983000e+12 1.923673 2.133515 0.0000 1.000000 0.599560 10.197187 11.901636 9.872294
1.983000e+12 1.923673 2.133515 0.0000 1.000000 0.599560 10.197187 11.901636 9.872294
1.981000e+12 1.923971 2.133828 0.0000 1.000000 0.599534 10.198174 11.902985 9.873249
1.981000e+12 1.923971 2.133828 0.0000 1.000000 0.599534 10.198174 11.902985 9.873249
1.981000e+12 1.923971 2.133828 0.0000 1.000000 0.599534 10.198174 11.902985 9.873249
1.981000e+12 1.923971 2.133828 0.0000 1.000000 0.599534 10.198174 11.902985 9.873249
1.978000e+12 1.924419 2.134298 0.0000 1.000000 0.599494 10.199662 11.905018 9.874684
1.978000e+12 1.924419 2.134298 0.0000 1.000000 0.599494 10.199662 11.905018 9.874684
1.976000e+12 1.924718 2.134612 0.0000 1.000000 0.599467 10.200653 11.906371 9.875642
1.976000e+12 1.924718 2.134612 0.0000 1.000000 0.599467 10.200653 11.906371 9.875642
1.974000e+12 1.925017 2.134926 0.0000 1.000000 0.599440 10.201643 11.907725 9.876597
1.974000e+12 1.925017 2.134926 0.0000 1.000000 0.599440 10.201643 11.907725 9.876597
1.968000e+12 1.925917 2.135869 0.0000 1.000000 0.599360 10.204644 11.911817 9.879482
1.968000e+12 1.925917 2.135869 0.0000 1.000000 0.599360 10.204644 11.911817 9.879482
1.966000e+12 1.926218 2.136185 0.0000 1.000000 0.599333 10.205641 11.913180 9.880447
1.966000e+12 1.926218 2.136185 0.0000 1.000000 0.599333 10.205641 11.913180 9.880447
1.964000e+12 1.926519 2.136500 0.0000 1.000000 0.599306 10.206648 11.914551 9.881412
1.962000e+12 1.926820 2.136816 0.0000 1.000000 0.599279 10.207646 11.915914 9.882374
1.960000e+12 1.927121 2.137133 0.0000 1.000000 0.599252 10.208634 11.917270 9.883339
1.960000e+12 1.927121 2.137133 0.0000 1.000000 0.599252 10.208634 11.917270 9.883339
1.958000e+12 1.927423 2.137449 0.0000 1.000000 0.599225 10.209644 11.918646 9.884304
1.958000e+12 1.927423 2.137449 0.0000 1.000000 0.599225 10.209644 11.918646 9.884304
1.958000e+12 1.927423 2.137449 0.0000 1.000000 0.599225 10.209644 11.918646 9.884304
1.958000e+12 1.927423 2.137449 0.0000 1.000000 0.599225 10.209644 11.918646 9.884304
1.954000e+12 1.928028 2.138084 0.0000 1.000000 0.599171 10.211650 11.921387 9.886245
1.952000e+12 1.928331 2.138401 0.0000 1.000000 0.599145 10.212664 11.922767 9.887217
1.952000e+12 1.928331 2.138401 0.0000 1.000000 0.599145 10.212664 11.922767 9.887217
1.952000e+12 1.928331 2.138401 0.0000 1.000000 0.599145 10.212664 11.922767 9.887217
1.945000e+12 1.929394 2.139516 0.0000 1.000000 0.599050 10.216195 11.927588 9.890621
1.945000e+12 1.929394 2.139516 0.0000 1.000000 0.599050 10.216195 11.927588 9.890621
1.945000e+12 1.929394 2.139516 0.0000 1.000000 0.599050 10.216195 11.927588 9.890621
1.943000e+12 1.929698 2.139836 0.0000 1.000000 0.599022 10.217194 11.928958 9.891593
1.943000e+12 1.929698 2.139836 0.0000 1.000000 0.599022 10.217194 11.928958 9.891593
1.941000e+12 1.930003 2.140155 0.0000 1.000000 0.598995 10.218215 11.930348 9.892572
1.937000e+12 1.930613 2.140795 0.0000 1.000000 0.598941 10.220239 11.933113 9.894523
1.927000e+12 1.932145 2.142403 0.0000 1.000000 0.598804 10.225314 11.940050 9.899429
1.927000e+12 1.932145 2.142403 0.0000 1.000000 0.598804 10.225314 11.940050 9.899429
1.925000e+12 1.932453 2.142725 0.0000 1.000000 0.598777 10.226346 11.941455 9.900415
1.923000e+12 1.932761 2.143048 0.0000 1.000000 0.598750 10.227369 11.942851 9.901401
1.923000e+12 1.932761 2.143048 0.0000 1.000000 0.598750 10.227369 11.942851 9.901401
1.918000e+12 1.933532 2.143856 0.0000 1.000000 0.598682 10.229934 11.946352 9.903871
1.918000e+12 1.933532 2.143856 0.0000 1.000000 0.598682 10.229934 11.946352 9.903871
1.916000e+12 1.933841 2.144181 0.0000 1.000000 0.598654 10.230951 11.947745 9.904857
1.914000e+12 1.934150 2.144505 0.0000 1.000000 0.598626 10.231977 11.949147 9.905846
1.914000e+12 1.934150 2.144505 0.0000 1.000000 0.598626 10.231977 11.949147 9.905846
1.914000e+12 1.934150 2.144505 0.0000 1.000000 0.598626 10.231977 11.949147 9.905846
1.914000e+12 1.934150 2.144505 0.0000 1.000000 0.598626 10.231977 11.949147 9.905846
1.910000e+12 1.934770 2.145155 0.0000 1.000000 0.598571 10.234037 11.951959 9.907829
1.908000e+12 1.935080 2.145481 0.0000 1.000000 0.598543 10.235058 11.953357 9.908822
1.906000e+12 1.935391 2.145806 0.0000 1.000000 0.598516 10.236100 11.954776 9.909818
1.902000e+12 1.936013 2.146459 0.0000 1.000000 0.598460 10.238158 11.957590 9.911804
1.902000e+12 1.936013 2.146459 0.0000 1.000000 0.598460 10.238158 11.957590 9.911804
1.902000e+12 1.936013 2.146459 0.0000 1.000000 0.598460 10.238158 11.957590 9.911804
1.900000e+12 1.936325 2.146786 0.0000 1.000000 0.598433 10.239195 11.959006 9.912804
1.898000e+12 1.936637 2.147114 0.0000 1.000000 0.598405 10.240223 11.960414 9.913801
1.898000e+12 1.936637 2.147114 0.0000 1.000000 0.598405 10.240223 11.960414 9.913801
1.896000e+12 1.936950 2.147441 0.0000 1.000000 0.598378 10.241273 11.961842 9.914804
1.896000e+12 1.936950 2.147441 0.0000 1.000000 0.598378 10.241273 11.961842 9.914804
1.896000e+12 1.936950 2.147441 0.0000 1.000000 0.598378 10.241273 11.961842 9.914804
1.892000e+12 1.937576 2.148098 0.0000 1.000000 0.598322 10.243345 11.964675 9.916807
1.890000e+12 1.937889 2.148427 0.0000 1.000000 0.598294 10.244376 11.966088 9.917804
1.885000e+12 1.938675 2.149250 0.0000 1.000000 0.598225 10.246995 11.969660 9.920323
1.883000e+12 1.938989 2.149580 0.0000 1.000000 0.598196 10.248030 11.971077 9.921323
1.883000e+12 1.938989 2.149580 0.0000 1.000000 0.598196 10.248030 11.971077 9.921323
1.881000e+12 1.939304 2.149911 0.0000 1.000000 0.598168 10.249068 11.972499 9.922330
1.881000e+12 1.939304 2.149911 0.0000 1.000000 0.598168 10.249068 11.972499 9.922330
1.881000e+12 1.939304 2.149911 0.0000 1.000000 0.598168 10.249068 11.972499 9.922330
1.877000e+12 1.939936 2.150573 0.0000 1.000000 0.598112 10.251171 11.975368 9.924350
1.875000e+12 1.940252 2.150904 0.0000 1.000000 0.598085 10.252223 11.976803 9.925361
1.873000e+12 1.940569 2.151236 0.0000 1.000000 0.598057 10.253277 11.978243 9.926378
1.873000e+12 1.940569 2.151236 0.0000 1.000000 0.598057 10.253277 11.978243 9.926378
1.871000e+12 1.940886 2.151569 0.0000 1.000000 0.598028 10.254323 11.979674 9.927388
1.869000e+12 1.941203 2.151902 0.0000 1.000000 0.598000 10.255369 11.981106 9.928402
1.865000e+12 1.941839 2.152568 0.0000 1.000000 0.597944 10.257486 11.983994 9.930437
1.861000e+12 1.942476 2.153236 0.0000 1.000000 0.597888 10.259597 11.986880 9.932471
1.861000e+12 1.942476 2.153236 0.0000 1.000000 0.597888 10.259597 11.986880 9.932471
1.861000e+12 1.942476 2.153236 0.0000 1.000000 0.597888 10.259597 11.986880 9.932471
1.859000e+12 1.942795 2.153571 0.0000 1.000000 0.597859 10.260650 11.988321 9.933489
1.857000e+12 1.943115 2.153906 0.0000 1.000000 0.597831 10.261716 11.989775 9.934516
1.857000e+12 1.943115 2.153906 0.0000 1.000000 0.597831 10.261716 11.989775 9.934516
1.857000e+12 1.943115 2.153906 0.0000 1.000000 0.597831 10.261716 11.989775 9.934516
1.854000e+12 1.943594 2.154410 0.0000 1.000000 0.597788 10.263288 11.991930 9.936042
1.854000e+12 1.943594 2.154410 0.0000 1.000000 0.597788 10.263288 11.991930 9.936042
1.854000e+12 1.943594 2.154410 0.0000 1.000000 0.597788 10.263288 11.991930 9.936042
1.854000e+12 1.943594 2.154410 0.0000 1.000000 0.597788 10.263288 11.991930 9.936042
1.850000e+12 1.944236 2.155082 0.0000 1.000000 0.597732 10.265427 11.994848 9.938098
1.848000e+12 1.944557 2.155419 0.0000 1.000000 0.597703 10.266487 11.996298 9.939122
1.848000e+12 1.944557 2.155419 0.0000 1.000000 0.597703 10.266487 11.996298 9.939122
1.846000e+12 1.944878 2.155756 0.0000 1.000000 0.597675 10.267547 11.997749 9.940146
1.846000e+12 1.944878 2.155756 0.0000 1.000000 0.597675 10.267547 11.997749 9.940146
1.844000e+12 1.945200 2.156094 0.0000 1.000000 0.597646 10.268610 11.999204 9.941174
1.844000e+12 1.945200 2.156094 0.0000 1.000000 0.597646 10.268610 11.999204 9.941174
1.842000e+12 1.945523 2.156432 0.0000 1.000000 0.597618 10.269687 12.000672 9.942209
1.838000e+12 1.946168 2.157109 0.0000 1.000000 0.597560 10.271818 12.003588 9.944268
1.838000e+12 1.946168 2.157109 0.0000 1.000000 0.597560 10.271818 12.003588 9.944268
1.838000e+12 1.946168 2.157109 0.0000 1.000000 0.597560 10.271818 12.003588 9.944268
1.836000e+12 1.946492 2.157448 0.0000 1.000000 0.597532 10.272898 12.005061 9.945302
1.834000e+12 1.946816 2.157788 0.0000 1.000000 0.597503 10.273969 12.006526 9.946337
1.832000e+12 1.947140 2.158127 0.0000 1.000000 0.597475 10.275048 12.007998 9.947372
1.832000e+12 1.947140 2.158127 0.0000 1.000000 0.597475 10.275048 12.007998 9.947372
1.830000e+12 1.947464 2.158468 0.0000 1.000000 0.597446 10.276110 12.009455 9.948406
1.830000e+12 1.947464 2.158468 0.0000 1.000000 0.597446 10.276110 12.009455 9.948406
1.830000e+12 1.947464 2.158468 0.0000 1.000000 0.597446 10.276110 12.009455 9.948406
1.830000e+12 1.947464 2.158468 0.0000 1.000000 0.597446 10.276110 12.009455 9.948406
1.830000e+12 1.947464 2.158468 0.0000 1.000000 0.597446 10.276110 12.009455 9.948406
1.828000e+12 1.947789 2.158808 0.0000 1.000000 0.597418 10.277194 12.010933 9.949444
1.828000e+12 1.947789 2.158808 0.0000 1.000000 0.597418 10.277194 12.010933 9.949444
1.823000e+12 1.948603 2.159662 0.0000 1.000000 0.597345 10.279885 12.014614 9.952043
1.823000e+12 1.948603 2.159662 0.0000 1.000000 0.597345 10.279885 12.014614 9.952043
1.819000e+12 1.949256 2.160347 0.0000 1.000000 0.597288 10.282044 12.017568 9.954130
1.819000e+12 1.949256 2.160347 0.0000 1.000000 0.597288 10.282044 12.017568 9.954130
1.819000e+12 1.949256 2.160347 0.0000 1.000000 0.597288 10.282044 12.017568 9.954130
1.813000e+12 1.950239 2.161377 0.0000 1.000000 0.597201 10.285305 12.022023 9.957269
1.813000e+12 1.950239 2.161377 0.0000 1.000000 0.597201 10.285305 12.022023 9.957269
1.811000e+12 1.950567 2.161721 0.0000 1.000000 0.597172 10.286390 12.023507 9.958317
1.811000e+12 1.950567 2.161721 0.0000 1.000000 0.597172 10.286390 12.023507 9.958317
1.809000e+12 1.950895 2.162065 0.0000 1.000000 0.597143 10.287475 12.024990 9.959362
1.807000e+12 1.951224 2.162410 0.0000 1.000000 0.597114 10.288564 12.026479 9.960411
1.807000e+12 1.951224 2.162410 0.0000 1.000000 0.597114 10.288564 12.026479 9.960411
1.805000e+12 1.951554 2.162755 0.0000 1.000000 0.597086 10.289666 12.027981 9.961466
1.803000e+12 1.951884 2.163101 0.0000 1.000000 0.597057 10.290758 12.029474 9.962522
1.803000e+12 1.951884 2.163101 0.0000 1.000000 0.597057 10.290758 12.029474 9.962522
1.801000e+12 1.952214 2.163447 0.0000 1.000000 0.597028 10.291850 12.030967 9.963574
1.801000e+12 1.952214 2.163447 0.0000 1.000000 0.597028 10.291850 12.030967 9.963574
1.801000e+12 1.952214 2.163447 0.0000 1.000000 0.597028 10.291850 12.030967 9.963574
1.801000e+12 1.952214 2.163447 0.0000 1.000000 0.597028 10.291850 12.030967 9.963574
1.799000e+12 1.952544 2.163794 0.0000 1.000000 0.596998 10.292933 12.032453 9.964626
1.794000e+12 1.953372 2.164662 0.0000 1.000000 0.596925 10.295675 12.036200 9.967266
1.794000e+12 1.953372 2.164662 0.0000 1.000000 0.596925 10.295675 12.036200 9.967266
1.794000e+12 1.953372 2.164662 0.0000 1.000000 0.596925 10.295675 12.036200 9.967266
1.794000e+12 1.953372 2.164662 0.0000 1.000000 0.596925 10.295675 12.036200 9.967266
1.790000e+12 1.954037 2.165359 0.0000 1.000000 0.596867 10.297877 12.039211 9.969391
1.790000e+12 1.954037 2.165359 0.0000 1.000000 0.596867 10.297877 12.039211 9.969391
1.788000e+12 1.954370 2.165707 0.0000 1.000000 0.596838 10.298989 12.040727 9.970454
1.784000e+12 1.955036 2.166406 0.0000 1.000000 0.596779 10.301186 12.043734 9.972578
1.784000e+12 1.955036 2.166406 0.0000 1.000000 0.596779 10.301186 12.043734 9.972578
1.782000e+12 1.955370 2.166756 0.0000 1.000000 0.596750 10.302292 12.045247 9.973644
1.778000e+12 1.956039 2.167458 0.0000 1.000000 0.596690 10.304500 12.048268 9.975776
1.776000e+12 1.956374 2.167809 0.0000 1.000000 0.596661 10.305610 12.049785 9.976845
1.776000e+12 1.956374 2.167809 0.0000 1.000000 0.596661 10.305610 12.049785 9.976845
1.776000e+12 1.956374 2.167809 0.0000 1.000000 0.596661 10.305610 12.049785 9.976845
1.774000e+12 1.956710 2.168161 0.0000 1.000000 0.596632 10.306724 12.051307 9.977918
1.772000e+12 1.957046 2.168513 0.0000 1.000000 0.596602 10.307837 12.052829 9.978991
1.772000e+12 1.957046 2.168513 0.0000 1.000000 0.596602 10.307837 12.052829 9.978991
1.772000e+12 1.957046 2.168513 0.0000 1.000000 0.596602 10.307837 12.052829 9.978991
1.770000e+12 1.957382 2.168866 0.0000 1.000000 0.596572 10.308942 12.054343 9.980060
1.770000e+12 1.957382 2.168866 0.0000 1.000000 0.596572 10.308942 12.054343 9.980060
1.768000e+12 1.957719 2.169219 0.0000 1.000000 0.596543 10.310059 12.055870 9.981136
1.768000e+12 1.957719 2.169219 0.0000 1.000000 0.596543 10.310059 12.055870 9.981136
1.765000e+12 1.958225 2.169749 0.0000 1.000000 0.596499 10.311737 12.058163 9.982749
1.759000e+12 1.959240 2.170813 0.0000 1.000000 0.596410 10.315094 12.062754 9.985988
1.757000e+12 1.959579 2.171168 0.0000 1.000000 0.596380 10.316218 12.064290 9.987068
1.757000e+12 1.959579 2.171168 0.0000 1.000000 0.596380 10.316218 12.064290 9.987068
1.757000e+12 1.959579 2.171168 0.0000 1.000000 0.596380 10.316218 12.064290 9.987068
1.755000e+12 1.959918 2.171524 0.0000 1.000000 0.596350 10.317333 12.065818 9.988148
1.753000e+12 1.960258 2.171880 0.0000 1.000000 0.596320 10.318461 12.067359 9.989231
1.749000e+12 1.960939 2.172594 0.0000 1.000000 0.596261 10.320712 12.070438 9.991404
